1636070400000,Alarm,Mixer_7_ca6b9bd9-6ace-433f-a095-da4b8ab53b1b,alarm_status,NORMAL,VARCHAR
1636070400001,Mixer,Mixer_7_851608fb-def2-4b0e-aa71-9021d1c4846a,Temperature,100,DOUBLE
1636070400001,Mixer,Mixer_7_851608fb-def2-4b0e-aa71-9021d1c4846a,RPM,60,DOUBLE
1636070400001,Alarm,Mixer_3_f813ecad-e144-4105-a4dd-64b8070fe012,alarm_status,NORMAL,VARCHAR
1636070400001,Mixer,Mixer_3_1c19dcc4-7e76-458e-83a0-f6cd0f72c37e,Temperature,100,DOUBLE
1636070400001,Mixer,Mixer_3_1c19dcc4-7e76-458e-83a0-f6cd0f72c37e,RPM,60,DOUBLE
1636070400001,Alarm,Mixer_1_597c735b-38fd-476c-b276-7592b1699ef8,alarm_status,NORMAL,VARCHAR
1636070400001,Mixer,Mixer_1_d2e1fb9c-308e-4801-9241-e4d3aa35255c,Temperature,100,DOUBLE
1636070400001,Mixer,Mixer_1_d2e1fb9c-308e-4801-9241-e4d3aa35255c,RPM,60,DOUBLE
1636070400002,Alarm,Mixer_16_6393f849-ca84-4e43-9605-d20fa2477264,alarm_status,NORMAL,VARCHAR
1636070400002,Mixer,Mixer_16_ab6f7e9c-a4e3-48bf-ad23-98107b7da084,Temperature,100,DOUBLE
1636070400002,Mixer,Mixer_16_ab6f7e9c-a4e3-48bf-ad23-98107b7da084,RPM,60,DOUBLE
1636070400002,Alarm,Mixer_10_54205d7c-1407-4f17-8b38-188e437e8d9d,alarm_status,ACTIVE,VARCHAR
1636070400002,Mixer,Mixer_10_8f562465-f2c2-4653-804c-a1f2c5f10ecb,Temperature,100,DOUBLE
1636070400002,Mixer,Mixer_10_8f562465-f2c2-4653-804c-a1f2c5f10ecb,RPM,60,DOUBLE
1636070400002,Alarm,Mixer_17_92cdfa24-6cac-45e3-9b69-92a0117fd66a,alarm_status,NORMAL,VARCHAR
1636070400002,Mixer,Mixer_17_b0a69283-1626-4e0e-bf08-bc0feeecf01d,Temperature,100,DOUBLE
1636070400002,Mixer,Mixer_17_b0a69283-1626-4e0e-bf08-bc0feeecf01d,RPM,60,DOUBLE
1636070400002,Alarm,Mixer_11_2ef76a9e-825b-4405-992f-f6fb401412ac,alarm_status,NORMAL,VARCHAR
1636070400002,Mixer,Mixer_11_86e56d44-c19b-48d7-94a2-fdd68732f9aa,Temperature,100,DOUBLE
1636070400002,Mixer,Mixer_11_86e56d44-c19b-48d7-94a2-fdd68732f9aa,RPM,60,DOUBLE
1636070400002,Alarm,Mixer_23_7025eb0a-1950-4142-a30a-90b90b12c56a,alarm_status,NORMAL,VARCHAR
1636070400002,Mixer,Mixer_23_ba808290-9abc-44df-8db9-ee63f0740340,Temperature,100,DOUBLE
1636070400002,Mixer,Mixer_23_ba808290-9abc-44df-8db9-ee63f0740340,RPM,60,DOUBLE
1636070400002,Alarm,Mixer_21_aacc32af-d1f2-4bec-be43-08baef9d9339,alarm_status,NORMAL,VARCHAR
1636070400003,Mixer,Mixer_21_3f539772-2555-4a4f-8586-9e4cee497de0,Temperature,100,DOUBLE
1636070400003,Mixer,Mixer_21_3f539772-2555-4a4f-8586-9e4cee497de0,RPM,60,DOUBLE
1636070400003,Alarm,Mixer_8_f058a7eb-4c6c-4990-8a5f-e39168f16f03,alarm_status,NORMAL,VARCHAR
1636070400003,Mixer,Mixer_8_6db988de-16f7-4ad6-bcbb-7c0416fed471,Temperature,100,DOUBLE
1636070400003,Mixer,Mixer_8_6db988de-16f7-4ad6-bcbb-7c0416fed471,RPM,60,DOUBLE
1636070400003,Alarm,Mixer_0_237685e2-3f33-42f9-8cff-5f761c94aa73,alarm_status,ACTIVE,VARCHAR
1636070400003,Mixer,Mixer_0_35a2fc78-ca0a-46e1-a24d-9243acfa9ac5,Temperature,100,DOUBLE
1636070400003,Mixer,Mixer_0_35a2fc78-ca0a-46e1-a24d-9243acfa9ac5,RPM,60,DOUBLE
1636070400003,Alarm,Mixer_13_e8061c85-73de-43f5-a772-4b14323abdf1,alarm_status,NORMAL,VARCHAR
1636070400003,Mixer,Mixer_13_1e5bf8d3-99c9-42ae-839a-900794d31a22,Temperature,100,DOUBLE
1636070400003,Mixer,Mixer_13_1e5bf8d3-99c9-42ae-839a-900794d31a22,RPM,60,DOUBLE
1636070400003,Alarm,Mixer_5_a15993f9-dfb5-41f4-b7fe-acd3e1b838c4,alarm_status,NORMAL,VARCHAR
1636070400003,Mixer,Mixer_5_794a4271-0b9c-4447-a492-228ecf77e5c7,Temperature,100,DOUBLE
1636070400003,Mixer,Mixer_5_794a4271-0b9c-4447-a492-228ecf77e5c7,RPM,60,DOUBLE
1636070400003,Alarm,Mixer_9_515ed6a1-0fb1-4e09-a513-b682938a2bb4,alarm_status,NORMAL,VARCHAR
1636070400003,Mixer,Mixer_9_a22d4ca4-0fc6-464f-9ea1-14de9d799c52,Temperature,100,DOUBLE
1636070400003,Mixer,Mixer_9_a22d4ca4-0fc6-464f-9ea1-14de9d799c52,RPM,60,DOUBLE
1636070400003,Alarm,Mixer_12_18786fcb-0b98-4e12-8d56-c7ab06007588,alarm_status,NORMAL,VARCHAR
1636070400003,Mixer,Mixer_12_9216fb6b-123c-4549-8551-c17e17d15d1d,Temperature,100,DOUBLE
1636070400003,Mixer,Mixer_12_9216fb6b-123c-4549-8551-c17e17d15d1d,RPM,60,DOUBLE
1636070400003,Alarm,Mixer_18_1774f1e2-a64b-4273-8572-d50fd7be2ed3,alarm_status,NORMAL,VARCHAR
1636070400003,Mixer,Mixer_18_bbc6cf6e-3633-4795-83d9-d8f36368e4fb,Temperature,100,DOUBLE
1636070400003,Mixer,Mixer_18_bbc6cf6e-3633-4795-83d9-d8f36368e4fb,RPM,60,DOUBLE
1636070400003,Alarm,Mixer_15_445782e9-808d-459b-86bf-6267f3fd1971,alarm_status,NORMAL,VARCHAR
1636070400003,Mixer,Mixer_15_0bb566cd-d6f3-4804-9fe1-7d2abcad82d0,Temperature,100,DOUBLE
1636070400003,Mixer,Mixer_15_0bb566cd-d6f3-4804-9fe1-7d2abcad82d0,RPM,60,DOUBLE
1636070400003,Alarm,Mixer_25_4d403849-b962-44ed-8458-3994fb60d9fd,alarm_status,NORMAL,VARCHAR
1636070400003,Mixer,Mixer_25_cf42effc-ba19-48ba-bbc3-d21d2508ce31,Temperature,100,DOUBLE
1636070400003,Mixer,Mixer_25_cf42effc-ba19-48ba-bbc3-d21d2508ce31,RPM,60,DOUBLE
1636070400003,Alarm,Mixer_2_23a4ba92-f85c-423a-ba95-0a2f392d68eb,alarm_status,NORMAL,VARCHAR
1636070400003,Mixer,Mixer_2_d8e76844-e739-4845-a748-a83983279376,Temperature,100,DOUBLE
1636070400003,Mixer,Mixer_2_d8e76844-e739-4845-a748-a83983279376,RPM,60,DOUBLE
1636070400003,Alarm,Mixer_20_db23cc52-ecd6-43a4-8b45-dc286089905a,alarm_status,NORMAL,VARCHAR
1636070400003,Mixer,Mixer_20_0568f25f-116c-429c-a974-5ceec065a6ac,Temperature,100,DOUBLE
1636070400003,Mixer,Mixer_20_0568f25f-116c-429c-a974-5ceec065a6ac,RPM,60,DOUBLE
1636070400003,Alarm,Mixer_24_a328de22-4e43-40da-b11d-5705bf8297c6,alarm_status,NORMAL,VARCHAR
1636070400003,Mixer,Mixer_24_7ff0b75b-f0fa-43f0-bc89-b96337586d00,Temperature,100,DOUBLE
1636070400003,Mixer,Mixer_24_7ff0b75b-f0fa-43f0-bc89-b96337586d00,RPM,60,DOUBLE
